campaign_id,campaign_name,campaign_type,channel,target_audience,geography,start_date,end_date,budget_allocated,amount_spent,impressions,clicks,leads_generated,conversions,revenue_generated,ctr,conversion_rate,cpc,cpa,customer_acquisition_cost,campaign_status,quarter,year,satisfaction_score,bounce_rate,engagement_rate,roi_percentage,campaign_duration_days,budget_utilization,revenue_per_impression,revenue_per_click,cost_efficiency_ratio,lead_to_conversion_rate,profit,profit_margin,is_profitable,campaign_month,campaign_quarter,roi_category,budget_tier,performance_score
CAMP_5592,Black Friday Win-back - Google Ads 2022,Re-engagement,Google Ads,Young Adults 18-25,North America,2022-01-11,2022-02-25,4178.57,3372.52,40476,997,82,28,4746.49,2.4632,2.8084,3.38,120.45,150.56,Completed,Q1,2022,3.9,74.52,6.54,40.74,45,80.71,0.1173,4.76,1.41,34.15,1373.97,28.95,True,January,1,Low (0-50%),Micro (<5K),8.08
CAMP_4923,Winter Retention - SEO 2024,Retention,SEO,Students,Asia Pacific,2024-03-27,2024-08-24,11322.06,10174.3,384891,8609,335,67,3198.51,2.2367,0.7783,1.18,151.86,189.82,Completed,Q1,2024,4.5,92.0,4.88,-68.56,150,89.86,0.0083,0.37,0.31,20.0,-6975.79,-218.09,False,March,1,Negative ROI,Small (5K-25K),3.49
CAMP_8889,Newsletter Brand Awareness - SEO 2022,Brand Awareness,SEO,Young Adults 18-25,Latin America,2022-10-25,2023-02-22,13701.47,8211.75,614470,7133,70,7,516.75,1.1608,0.0981,1.15,1173.11,1466.39,Paused,Q4,2022,3.3,92.0,2.61,-93.71,120,59.93,0.0008,0.07,0.06,10.0,-7695.0,-1489.11,False,October,4,Negative ROI,Small (5K-25K),1.13
CAMP_7912,Premium Conversion Push - Facebook Ads 2022,Conversion,Facebook Ads,Parents,North America,2022-06-01,2022-07-16,20478.16,19454.16,961801,16057,578,238,6061.01,1.6695,1.4822,1.21,81.74,102.18,Completed,Q2,2022,3.7,78.83,6.44,-68.84,45,95.0,0.0063,0.38,0.31,41.18,-13393.15,-220.97,False,June,2,Negative ROI,Small (5K-25K),4.38
CAMP_3075,Festive Win-back - SEO 2023,Re-engagement,SEO,Young Adults 18-25,Asia Pacific,2023-12-27,2024-04-25,12210.13,7155.54,372150,8610,349,31,11048.23,2.3136,0.36,0.83,230.82,288.52,Paused,Q4,2023,3.9,69.1,8.41,54.4,120,58.6,0.0297,1.28,1.54,8.88,3892.69,35.23,True,December,4,Medium (50-150%),Small (5K-25K),3.2
CAMP_5322,Referral Conversion Push - Social Media 2022,Conversion,Social Media,Parents,Latin America,2022-06-11,2022-08-10,6834.79,6951.48,430392,6508,186,37,4141.91,1.5121,0.5685,1.07,187.88,234.85,Completed,Q2,2022,4.3,66.7,13.25,-40.42,60,101.71,0.0096,0.64,0.6,19.89,-2809.57,-67.83,False,June,2,Negative ROI,Small (5K-25K),2.56
CAMP_8485,Back to School Brand Awareness - YouTube 2023,Brand Awareness,YouTube,Young Adults 18-25,North America,2023-09-29,2024-01-27,4569.27,3973.86,1327648,6135,66,6,1270.68,0.4621,0.0978,0.65,662.31,827.89,Completed,Q3,2023,3.0,75.55,12.78,-68.02,120,86.97,0.001,0.21,0.32,9.09,-2703.18,-212.73,False,September,3,Negative ROI,Micro (<5K),0.63
CAMP_4832,Winter Conversion Push - Social Media 2024,Conversion,Social Media,Professionals 25-35,Middle East,2024-11-28,2025-04-27,19599.94,16727.41,1607782,15652,367,104,20846.22,0.9735,0.6645,1.07,160.84,201.05,Active,Q4,2024,4.1,80.65,9.52,24.62,150,85.34,0.013,1.33,1.25,28.34,4118.81,19.76,True,November,4,Low (0-50%),Small (5K-25K),2.53
CAMP_8264,Premium Retention - Facebook Ads 2024,Retention,Facebook Ads,Students,Europe,2024-05-30,2024-06-20,135493.84,138411.95339999965,3993090,89398,4808,1780,215014.26,2.2388,1.9911,1.55,77.76,97.2,Completed,Q2,2024,4.6,85.94,5.94,55.34,21,102.15,0.0538,2.41,1.55,37.02,76602.31,35.63,True,May,2,Medium (50-150%),Large (100K-250K),6.34
CAMP_4896,Evergreen Lead Gen - Google Ads 2024,Lead Generation,Google Ads,Mid-Age 35-50,Africa,2024-05-29,2024-10-26,17380.21,10568.06,55347,4451,553,265,23204.76,8.042,5.9537,2.37,39.88,49.85,Paused,Q2,2024,3.3,91.48,9.18,119.57,150,60.81,0.4193,5.21,2.2,47.92,12636.7,54.46,True,May,2,Medium (50-150%),Small (5K-25K),19.36
CAMP_6593,Premium Conversion Push - SEO 2023,Conversion,SEO,Young Adults 18-25,Asia Pacific,2023-03-20,2023-04-03,5439.03,4838.6,73006,3245,146,48,7783.98,4.4448,1.4792,1.49,100.8,126.0,Completed,Q1,2023,3.8,82.31,5.56,60.87,14,88.96,0.1066,2.4,1.61,32.88,2945.38,37.84,True,March,1,Medium (50-150%),Small (5K-25K),7.26
CAMP_0489,Brand Refresh Lead Gen - SEO 2024,Lead Generation,SEO,Young Adults 18-25,Asia Pacific,2024-07-09,2024-07-30,108924.28,95081.74,1478568,74282,6229,1173,80668.45,5.0239,1.5791,1.28,81.06,101.32,Completed,Q3,2024,2.7,76.71,4.23,-15.16,21,87.29,0.0546,1.09,0.85,18.83,-14413.29,-17.87,False,July,3,Negative ROI,Large (100K-250K),7.67
CAMP_6427,Loyalty Retention - Facebook Ads 2022,Retention,Facebook Ads,Young Adults 18-25,North America,2022-11-10,2022-11-24,8666.94,1813.89,69910,1126,77,18,784.15,1.6106,1.5986,1.61,100.77,125.96,Cancelled,Q4,2022,3.9,75.49,13.7,-56.77,14,20.93,0.0112,0.7,0.43,23.38,-1029.74,-131.32,False,November,4,Negative ROI,Small (5K-25K),4.6
CAMP_8388,Summer Conversion Push - Google Ads 2023,Conversion,Google Ads,Senior 50+,Africa,2023-04-20,2023-07-19,97215.82,89740.68,528220,28096,1114,424,54807.31,5.319,1.5091,3.19,211.65,264.56,Completed,Q2,2023,3.1,84.64,4.22,-38.93,90,92.31,0.1038,1.95,0.61,38.06,-34933.37,-63.74,False,April,2,Negative ROI,Medium (25K-100K),7.69
CAMP_2196,Holiday Retention - Facebook Ads 2024,Retention,Facebook Ads,Parents,Asia Pacific,2024-01-12,2024-06-10,5456.22,4945.34,293887,2938,145,42,6620.04,0.9997,1.4295,1.68,117.75,147.19,Completed,Q1,2024,4.4,81.57,8.13,33.86,150,90.64,0.0225,2.25,1.34,28.97,1674.7,25.3,True,January,1,Low (0-50%),Small (5K-25K),4.09
CAMP_0710,Premium Conversion Push - SEO 2023,Conversion,SEO,Students,North America,2023-02-01,2023-04-02,6860.32,6145.68,241762,5970,243,74,23809.46,2.4694,1.2395,1.03,83.05,103.81,Completed,Q1,2023,3.4,75.91,4.88,287.42,60,89.58,0.0985,3.99,3.87,30.45,17663.78,74.19,True,February,1,High (150-300%),Small (5K-25K),5.95
CAMP_5299,Monsoon Win-back - SEO 2022,Re-engagement,SEO,Young Adults 18-25,Europe,2022-01-22,2022-02-05,7164.1,4530.16,119027,4764,171,20,1865.69,4.0025,0.4198,0.95,226.51,283.14,Active,Q1,2022,2.8,73.41,9.34,-58.82,14,63.23,0.0157,0.39,0.41,11.7,-2664.47,-142.81,False,January,1,Negative ROI,Small (5K-25K),4.35
CAMP_5336,Product Launch Conversion Push - Facebook Ads 2024,Conversion,Facebook Ads,Professionals 25-35,Latin America,2024-09-08,2024-09-29,67105.98,61582.63,2514015,37796,1926,452,66204.21,1.5034,1.1959,1.63,136.24,170.3,Completed,Q3,2024,3.8,75.0,0.3,7.5,21,91.77,0.0263,1.75,1.08,23.47,4621.58,6.98,True,September,3,Low (0-50%),Medium (25K-100K),3.97
CAMP_1067,Black Friday Win-back - YouTube 2023,Re-engagement,YouTube,Students,North America,2023-08-10,2023-12-08,9485.15,6950.49,3628403,11887,312,58,4893.87,0.3276,0.4879,0.58,119.84,149.8,Completed,Q3,2023,3.6,92.0,2.45,-29.59,120,73.28,0.0013,0.41,0.7,18.59,-2056.62,-42.02,False,August,3,Negative ROI,Small (5K-25K),1.42
CAMP_3475,Premium Win-back - YouTube 2022,Re-engagement,YouTube,Students,North America,2022-04-25,2022-10-22,2469.1,2355.98,1092668,4079,56,10,1558.97,0.3733,0.2452,0.58,235.6,294.5,Completed,Q2,2022,2.0,89.44,6.57,-33.83,180,95.42,0.0014,0.38,0.66,17.86,-797.01,-51.12,False,April,2,Negative ROI,Micro (<5K),0.97
CAMP_3172,Premium Lead Gen - Facebook Ads 2024,Lead Generation,Facebook Ads,Students,North America,2024-01-03,2024-02-02,34651.77,17627.37,854257,13813,883,171,3122.66,1.617,1.238,1.28,103.08,128.85,Paused,Q1,2024,3.8,79.22,10.77,-82.29,30,50.87,0.0037,0.23,0.18,19.37,-14504.71,-464.5,False,January,1,Negative ROI,Medium (25K-100K),3.8
CAMP_2807,New Year Lead Gen - Google Ads 2022,Lead Generation,Google Ads,Mid-Age 35-50,Asia Pacific,2022-01-22,2022-04-07,15993.01,14343.93,108451,5528,774,259,19578.28,5.0972,4.6852,2.59,55.38,69.23,Completed,Q1,2022,2.6,91.98,0.61,36.49,75,89.69,0.1805,3.54,1.36,33.46,5234.35,26.74,True,January,1,Low (0-50%),Small (5K-25K),14.02
CAMP_7874,New Year Lead Gen - Social Media 2023,Lead Generation,Social Media,Mid-Age 35-50,Europe,2023-05-10,2023-05-17,3891.99,3669.65,369304,3242,237,75,16122.31,0.8779,2.3134,1.13,48.93,61.16,Completed,Q2,2023,4.2,69.5,15.0,339.34,7,94.29,0.0437,4.97,4.39,31.65,12452.66,77.24,True,May,2,Exceptional (300%+),Micro (<5K),6.89
CAMP_2347,Back to School Retention - Instagram Ads 2024,Retention,Instagram Ads,Professionals 25-35,Europe,2024-10-21,2024-12-20,146423.8,94291.88,7492892,90932,3525,1439,337588.43,1.2136,1.5825,1.04,65.53,81.91,Completed,Q4,2024,4.4,82.42,5.29,258.02,60,64.4,0.0451,3.71,3.58,40.82,243296.55,72.07,True,October,4,High (150-300%),Large (100K-250K),5.43
CAMP_6842,New Year Win-back - Content Marketing 2023,Re-engagement,Content Marketing,Young Adults 18-25,Latin America,2023-01-10,2023-06-09,1358.2884,1315.03,614470,618,21,3,255.86,0.1006,0.4854,2.13,438.34,547.92,Completed,Q1,2023,3.6,76.09,12.87,-80.54,150,96.82,0.0004,0.41,0.19,14.29,-1059.17,-413.96,False,January,1,Negative ROI,Micro (<5K),1.03
CAMP_9414,Flash Sale Brand Awareness - Social Media 2022,Brand Awareness,Social Media,Young Adults 18-25,Asia Pacific,2022-02-09,2022-02-23,1798.98,972.3,42969,889,17,2,112.0422,2.0689,0.225,1.09,486.15,607.69,Paused,Q1,2022,3.2,70.07,14.84,-88.48,14,54.05,0.0026,0.13,0.12,11.76,-860.26,-767.8,False,February,1,Negative ROI,Micro (<5K),2.18
CAMP_9266,Newsletter Conversion Push - SEO 2024,Conversion,SEO,Parents,Europe,2024-08-06,2024-11-04,27531.99,18352.63,380350,11088,584,184,61483.31,2.9152,1.6595,1.66,99.74,124.68,Active,Q3,2024,5.0,72.71,7.39,235.01,90,66.66,0.1616,5.55,3.35,31.51,43130.68,70.15,True,August,3,High (150-300%),Medium (25K-100K),6.96
CAMP_3646,Flash Sale Retention - Affiliate 2024,Retention,Affiliate,Parents,Europe,2024-01-30,2024-03-30,10514.7,9258.44,984789,12156,921,441,103646.09,1.2344,3.6278,0.76,20.99,26.24,Completed,Q1,2024,4.4,92.0,2.16,1019.48,60,88.05,0.1052,8.53,11.19,47.88,94387.65,91.07,True,January,1,Exceptional (300%+),Small (5K-25K),12.37
CAMP_6129,Flash Sale Win-back - Social Media 2023,Re-engagement,Social Media,Professionals 25-35,Latin America,2023-08-09,2023-10-08,4578.59,3311.35,266876,2439,72,13,763.13,0.9139,0.533,1.36,254.72,318.4,Completed,Q3,2023,3.0,84.73,4.84,-76.95,60,72.32,0.0029,0.31,0.23,18.06,-2548.22,-333.92,False,August,3,Negative ROI,Micro (<5K),1.83
CAMP_4820,Festive Retention - Influencer 2023,Retention,Influencer,Mid-Age 35-50,Middle East,2023-03-30,2023-04-20,14442.31,14397.02,2606593,15436,437,82,32940.05,0.5922,0.5312,0.93,175.57,219.46,Completed,Q1,2023,3.4,92.0,0.3,128.8,21,99.69,0.0126,2.13,2.29,18.76,18543.03,56.29,True,March,1,Medium (50-150%),Small (5K-25K),2.34
CAMP_7114,New Year Win-back - Content Marketing 2022,Re-engagement,Content Marketing,Young Adults 18-25,North America,2022-04-25,2022-05-02,35433.26,23409.38,614470,13475,352,77,6279.67,2.1929,0.5714,1.74,304.02,380.02,Paused,Q2,2022,2.2,76.66,11.19,-73.17,7,66.07,0.0102,0.47,0.27,21.88,-17129.71,-272.78,False,April,2,Negative ROI,Medium (25K-100K),3.03
CAMP_7687,Autumn Lead Gen - Influencer 2022,Lead Generation,Influencer,Young Adults 18-25,Latin America,2022-08-14,2022-09-04,6968.16,5530.98,780323,4418,195,41,8847.6,0.5662,0.928,1.25,134.9,168.62,Completed,Q3,2022,2.3,83.31,5.71,59.96,21,79.38,0.0113,2.0,1.6,21.03,3316.62,37.49,True,August,3,Medium (50-150%),Small (5K-25K),2.83
CAMP_4185,Loyalty Conversion Push - Affiliate 2024,Conversion,Affiliate,Professionals 25-35,Europe,2024-03-11,2024-07-09,10225.14,9042.17,216700,8631,434,187,110605.14,3.9829,2.1666,1.05,48.35,60.44,Active,Q1,2024,3.8,76.62,8.29,1123.21,120,88.43,0.5104,12.81,12.23,43.09,101562.97,91.82,True,March,1,Exceptional (300%+),Small (5K-25K),12.27
CAMP_0912,Brand Refresh Win-back - Instagram Ads 2024,Re-engagement,Instagram Ads,Students,Africa,2024-01-22,2024-03-22,62020.09,63231.12,15250554,68966,1626,176,20983.73,0.4522,0.2552,0.92,359.27,449.09,Completed,Q1,2024,2.4,69.63,18.18,-66.81,60,101.95,0.0014,0.3,0.33,10.82,-42247.39,-201.33,False,January,1,Negative ROI,Medium (25K-100K),0.93
CAMP_5230,Winter Conversion Push - Instagram Ads 2022,Conversion,Instagram Ads,Senior 50+,North America,2022-01-08,2022-05-08,88698.12,80462.39,6006741,76676,3003,550,89713.35,1.2765,0.7173,1.05,146.3,182.88,Completed,Q1,2022,2.4,81.08,9.61,11.5,120,90.71,0.0149,1.17,1.11,18.32,9250.96,10.31,True,January,1,Low (0-50%),Medium (25K-100K),2.85
CAMP_3935,Product Launch Conversion Push - Social Media 2024,Conversion,Social Media,Professionals 25-35,Latin America,2024-07-10,2024-07-31,61173.43,40017.62,4388761,36306,1794,835,189569.78,0.8272,2.2999,1.1,47.93,59.91,Active,Q3,2024,4.2,92.0,0.3,373.72,21,65.42,0.0432,5.22,4.74,46.54,149552.16,78.89,True,July,3,Exceptional (300%+),Medium (25K-100K),6.95
CAMP_5245,Product Launch Retention - Social Media 2024,Retention,Social Media,Mid-Age 35-50,Asia Pacific,2024-06-04,2024-06-18,3865.74,3261.33,332285,3686,150,23,4327.42,1.1093,0.624,0.88,141.8,177.25,Active,Q2,2024,3.8,72.33,8.61,32.69,14,84.36,0.013,1.17,1.33,15.33,1066.09,24.64,True,June,2,Low (0-50%),Micro (<5K),2.6
CAMP_3617,Evergreen Lead Gen - YouTube 2024,Lead Generation,YouTube,Mid-Age 35-50,Middle East,2024-06-25,2024-11-22,20295.43,19848.89,10337798,49098,2972,740,335385.32,0.4749,1.5072,0.4,26.82,33.52,Completed,Q2,2024,2.5,64.78,11.35,1589.69,150,97.8,0.0324,6.83,16.9,24.9,315536.43,94.08,True,June,2,Exceptional (300%+),Small (5K-25K),9.74
CAMP_7678,Festive Conversion Push - SEO 2022,Conversion,SEO,Professionals 25-35,Middle East,2022-12-04,2023-02-02,2272.06,2245.39,66766,2327,140,39,5703.62,3.4853,1.676,0.96,57.57,71.96,Completed,Q4,2022,3.3,81.4,4.74,154.01,60,98.83,0.0854,2.45,2.54,27.86,3458.23,60.63,True,December,4,High (150-300%),Micro (<5K),7.18
CAMP_2618,Brand Refresh Conversion Push - Social Media 2023,Conversion,Social Media,Parents,North America,2023-05-07,2023-05-14,25649.53,15679.94,1250273,11098,199,69,7431.33,0.8876,0.6217,1.41,227.25,284.06,Active,Q2,2023,3.4,77.71,4.88,-52.61,7,61.13,0.0059,0.67,0.47,34.67,-8248.61,-111.0,False,May,2,Negative ROI,Medium (25K-100K),2.08
CAMP_0184,Autumn Lead Gen - Instagram Ads 2023,Lead Generation,Instagram Ads,Young Adults 18-25,Europe,2023-08-14,2023-08-28,15783.39,10737.62,856182,9735,484,56,9360.76,1.137,0.5752,1.1,191.74,239.68,Active,Q3,2023,4.3,92.0,1.76,-12.82,14,68.03,0.0109,0.96,0.87,11.57,-1376.86,-14.71,False,August,3,Negative ROI,Small (5K-25K),2.35
CAMP_7175,Autumn Win-back - Instagram Ads 2022,Re-engagement,Instagram Ads,Students,North America,2022-02-20,2022-05-06,1632.21,1263.08,78474,802,23,3,259.19,1.022,0.3741,1.57,421.03,526.29,Completed,Q1,2022,3.3,85.7,10.25,-79.48,75,77.38,0.0033,0.32,0.21,13.04,-1003.89,-387.32,False,February,1,Negative ROI,Micro (<5K),1.61
CAMP_8205,Cyber Monday Conversion Push - Affiliate 2024,Conversion,Affiliate,Senior 50+,Asia Pacific,2024-09-27,2024-10-11,6292.39,4449.91,212911,5629,246,53,9236.28,2.6438,0.9416,0.79,83.96,104.95,Completed,Q3,2024,3.4,80.22,2.04,107.56,14,70.72,0.0434,1.64,2.08,21.54,4786.37,51.82,True,September,3,Medium (50-150%),Small (5K-25K),4.83
CAMP_3161,Premium Brand Awareness - Google Ads 2023,Brand Awareness,Google Ads,Senior 50+,North America,2023-08-09,2024-02-05,13924.9,10905.63,67857,9977,139,21,14696.66,14.703,0.2105,1.09,519.32,649.15,Completed,Q3,2023,3.3,67.89,14.38,34.76,180,78.32,0.2166,1.47,1.35,15.11,3791.03,25.8,True,August,3,Low (0-50%),Small (5K-25K),13.52
CAMP_8120,Holiday Conversion Push - Social Media 2024,Conversion,Social Media,Senior 50+,Europe,2024-06-09,2024-10-07,4407.19,4538.1,357349,3692,120,32,4661.05,1.0332,0.8667,1.23,141.82,177.27,Completed,Q2,2024,2.9,70.72,16.18,2.71,120,102.97,0.013,1.26,1.03,26.67,122.95,2.64,True,June,2,Low (0-50%),Micro (<5K),2.9
CAMP_7808,Newsletter Lead Gen - Content Marketing 2022,Lead Generation,Content Marketing,Students,North America,2022-01-30,2022-06-29,36413.09,32898.69,1483842,28546,2386,424,9778.18,1.9238,1.4853,1.15,77.59,96.99,Completed,Q1,2022,4.8,84.77,5.91,-70.28,150,90.35,0.0066,0.34,0.3,17.77,-23120.51,-236.45,False,January,1,Negative ROI,Medium (25K-100K),4.6
CAMP_4214,Evergreen Brand Awareness - SEO 2024,Brand Awareness,SEO,Professionals 25-35,North America,2024-03-19,2024-05-18,13244.72,13030.42,282016,12882,279,68,15296.14,4.5678,0.5279,1.01,191.62,239.52,Completed,Q1,2024,2.2,79.62,6.67,17.39,60,98.38,0.0542,1.19,1.17,24.37,2265.72,14.81,True,March,1,Low (0-50%),Small (5K-25K),5.34
CAMP_0144,Flash Sale Conversion Push - YouTube 2023,Conversion,YouTube,Senior 50+,Middle East,2023-06-05,2023-12-02,14162.15,13143.41,9715524,38264,1530,216,19831.1,0.3938,0.5645,0.34,60.85,76.06,Completed,Q2,2023,4.2,91.94,4.75,50.88,180,92.81,0.002,0.52,1.51,14.12,6687.69,33.72,True,June,2,Medium (50-150%),Small (5K-25K),1.94
CAMP_9213,Back to School Brand Awareness - Influencer 2024,Brand Awareness,Influencer,Senior 50+,Europe,2024-08-10,2024-10-24,8542.47,6796.05,1416778,5133,129,15,1855.11,0.3623,0.2922,1.32,453.07,566.34,Completed,Q3,2024,3.0,85.49,3.14,-72.7,75,79.56,0.0013,0.36,0.27,11.63,-4940.94,-266.34,False,August,3,Negative ROI,Small (5K-25K),0.9
CAMP_8581,Premium Brand Awareness - Content Marketing 2023,Brand Awareness,Content Marketing,Professionals 25-35,North America,2023-03-25,2023-08-22,26218.66,22391.92,875342,20904,397,83,17870.42,2.3881,0.3971,1.07,269.78,337.22,Completed,Q1,2023,3.1,83.18,15.79,-20.19,150,85.4,0.0204,0.85,0.8,20.91,-4521.5,-25.3,False,March,1,Negative ROI,Medium (25K-100K),3.06
CAMP_7530,Holiday Win-back - Content Marketing 2022,Re-engagement,Content Marketing,Mid-Age 35-50,North America,2022-04-21,2022-08-19,1788.47,1718.64,67890,1236,43,10,11105.21,1.8206,0.8091,1.39,171.86,214.82,Active,Q2,2022,3.2,86.64,10.52,546.16,120,96.1,0.1636,8.98,6.46,23.26,9386.57,84.52,True,April,2,Exceptional (300%+),Micro (<5K),5.54
CAMP_2252,Upsell Conversion Push - Instagram Ads 2024,Conversion,Instagram Ads,Students,Middle East,2024-02-07,2024-08-05,7638.56,6046.07,419177,5040,138,36,6533.95,1.2024,0.7143,1.2,167.95,209.94,Active,Q1,2024,4.1,68.01,11.32,8.07,180,79.15,0.0156,1.3,1.08,26.09,487.88,7.47,True,February,1,Low (0-50%),Small (5K-25K),2.76
CAMP_8461,Back to School Win-back - Affiliate 2023,Re-engagement,Affiliate,Students,Europe,2023-04-07,2023-06-06,8503.31,8144.33,429475,9210,307,47,28238.06,2.1445,0.5103,0.88,173.28,216.6,Completed,Q2,2023,4.0,83.31,10.78,246.72,60,95.78,0.0658,3.07,3.47,15.31,20093.73,71.16,True,April,2,High (150-300%),Small (5K-25K),4.09
CAMP_0563,Monsoon Lead Gen - Facebook Ads 2023,Lead Generation,Facebook Ads,Young Adults 18-25,North America,2023-10-05,2023-10-26,4339.3,4556.27,221289,3366,116,31,4076.86,1.5211,0.921,1.35,146.98,183.72,Completed,Q4,2023,3.0,79.33,8.24,-10.52,21,105.0,0.0184,1.21,0.89,26.72,-479.41,-11.76,False,October,4,Negative ROI,Micro (<5K),3.37
CAMP_1400,Cyber Monday Brand Awareness - Social Media 2022,Brand Awareness,Social Media,Mid-Age 35-50,Europe,2022-03-30,2022-04-29,16086.07,13576.08,989880,10797,115,15,4304.26,1.0907,0.1389,1.26,905.07,1131.34,Completed,Q1,2022,2.4,72.37,5.3,-68.3,30,84.4,0.0043,0.4,0.32,13.04,-9271.82,-215.41,False,March,1,Negative ROI,Small (5K-25K),1.25
CAMP_0228,Win-back Conversion Push - Affiliate 2022,Conversion,Affiliate,Mid-Age 35-50,Latin America,2022-11-17,2022-11-24,18616.85,1951.65,134718,2147,76,41,1376.2,1.5937,1.9096,0.91,47.6,59.5,Cancelled,Q4,2022,3.9,74.31,7.03,-29.49,7,10.48,0.0102,0.64,0.71,53.95,-575.45,-41.81,False,November,4,Negative ROI,Small (5K-25K),5.3
CAMP_0949,Festive Conversion Push - Content Marketing 2023,Conversion,Content Marketing,Professionals 25-35,North America,2023-11-24,2024-02-22,5903.09,4982.65,168836,3836,109,25,7590.55,2.272,0.6517,1.3,199.31,249.14,Completed,Q4,2023,4.3,92.0,4.3,52.34,90,84.41,0.045,1.98,1.52,22.94,2607.9,34.36,True,November,4,Medium (50-150%),Small (5K-25K),3.73
CAMP_4929,Cyber Monday Retention - Social Media 2024,Retention,Social Media,Senior 50+,Asia Pacific,2024-05-15,2024-06-05,6078.61,4911.78,436634,6636,241,57,13444.5,1.5198,0.859,0.74,86.17,107.71,Active,Q2,2024,4.8,92.0,6.7,173.72,21,80.8,0.0308,2.03,2.74,23.65,8532.72,63.47,True,May,2,High (150-300%),Small (5K-25K),3.95
CAMP_8057,Upsell Brand Awareness - Instagram Ads 2023,Brand Awareness,Instagram Ads,Mid-Age 35-50,Europe,2023-05-09,2023-07-23,3747.65,3478.19,285698,2905,35,4,1080.42,1.0168,0.1377,1.2,869.55,1086.94,Completed,Q2,2023,3.6,76.25,14.02,-68.94,75,92.81,0.0038,0.37,0.31,11.43,-2397.77,-221.93,False,May,2,Negative ROI,Micro (<5K),1.18
CAMP_8985,Win-back Conversion Push - Google Ads 2023,Conversion,Google Ads,Parents,Europe,2023-06-21,2023-07-21,15689.69,16218.43,209784,7413,323,115,25104.48,3.5336,1.5513,2.19,141.03,176.29,Completed,Q2,2023,3.0,69.0,9.62,54.79,30,103.37,0.1197,3.39,1.55,35.6,8886.05,35.4,True,June,2,Medium (50-150%),Small (5K-25K),6.59
CAMP_2393,Back to School Win-back - Influencer 2023,Re-engagement,Influencer,Mid-Age 35-50,Latin America,2023-06-15,2023-07-15,14848.27,9237.83,1937564,6485,243,43,12759.43,0.3347,0.6631,1.42,214.83,268.54,Completed,Q2,2023,2.8,83.13,8.06,38.12,30,62.21,0.0066,1.97,1.38,17.7,3521.6,27.6,True,June,2,Low (0-50%),Small (5K-25K),2.03
CAMP_3775,Loyalty Retention - Influencer 2022,Retention,Influencer,Senior 50+,Asia Pacific,2022-11-04,2022-11-11,53094.52,55373.09,6675964,41836,1121,180,49980.45,0.6267,0.4303,1.32,307.63,384.54,Completed,Q4,2022,2.5,85.38,1.81,-9.74,7,104.29,0.0075,1.19,0.9,16.06,-5392.64,-10.79,False,November,4,Negative ROI,Medium (25K-100K),1.64
CAMP_2177,Upsell Conversion Push - Content Marketing 2023,Conversion,Content Marketing,Young Adults 18-25,Latin America,2023-03-08,2023-07-06,10005.03,8403.07,287641,4904,352,103,20003.75,1.7049,2.1003,1.71,81.58,101.98,Completed,Q1,2023,3.6,58.915800000000004,15.04,138.05,120,83.99,0.0695,4.08,2.38,29.26,11600.68,57.99,True,March,1,Medium (50-150%),Small (5K-25K),6.41
CAMP_8907,Product Launch Lead Gen - Email 2023,Lead Generation,Email,Professionals 25-35,Europe,2023-12-16,2023-12-30,9683.22,9236.2,324219,12210,597,182,25365.29,3.766,1.4906,0.76,50.75,63.44,Completed,Q4,2023,4.1,77.61,10.37,174.63,14,95.38,0.0782,2.08,2.75,30.49,16129.09,63.59,True,December,4,High (150-300%),Small (5K-25K),7.13
CAMP_7422,Black Friday Lead Gen - Facebook Ads 2022,Lead Generation,Facebook Ads,Professionals 25-35,North America,2022-12-22,2023-05-21,8179.77,8098.65,313419,6173,391,42,9466.59,1.9696,0.6804,1.31,192.82,241.02,Completed,Q4,2022,3.5,85.64,8.13,16.89,150,99.01,0.0302,1.53,1.17,10.74,1367.94,14.45,True,December,4,Low (0-50%),Small (5K-25K),3.39
CAMP_3063,Monsoon Lead Gen - Instagram Ads 2023,Lead Generation,Instagram Ads,Young Adults 18-25,North America,2023-11-08,2024-05-06,56637.39,52257.03,2903544,40023,2241,310,89311.4,1.3784,0.7746,1.31,168.57,210.71,Active,Q4,2023,3.9,92.0,6.83,70.91,180,92.27,0.0308,2.23,1.71,13.83,37054.37,41.49,True,November,4,Medium (50-150%),Medium (25K-100K),3.27
